Number of Models: 10
Test Accuracies: [80.71878279118573, 74.31794333683106, 70.85519412381952, 66.2906610703043, 79.74816369359917, 75.65582371458552, 79.74816369359917, 75.1311647429171, 78.09548793284365, 71.79958027282267]
Mean Accuracy: 75.23609653725079
Standard Deviation: 4.606835746153762
Total Time: 0:20:56.096788



########## Model 1 ##########

Test Accuracy: 80.71878279118573


|   Epoch |   Train Loss |   Validation Loss |   Train Accuracy |   Validation Accuracy |
|      34 |     0.551914 |          0.547905 |         0.743619 |              0.749354 |
|      35 |     0.552633 |          0.554375 |         0.744103 |              0.75     |
|      36 |     0.550525 |          0.541518 |         0.744103 |              0.75     |
|      37 |     0.552725 |          0.539284 |         0.744103 |              0.75     |
|      38 |     0.551308 |          0.547632 |         0.744426 |              0.748708 |
|      39 |     0.551957 |          0.540233 |         0.744103 |              0.75     |
|      40 |     0.550701 |          0.545848 |         0.744103 |              0.75     |
|      41 |     0.553896 |          0.544518 |         0.741357 |              0.741602 |
|      42 |     0.55286  |          0.546533 |         0.741357 |              0.741602 |
|      43 |     0.549723 |          0.543754 |         0.735703 |              0.737726 |
|      44 |     0.552426 |          0.542917 |         0.744426 |              0.748708 |
|      45 |     0.548233 |          0.553344 |         0.736187 |              0.738372 |
|      46 |     0.554583 |          0.541151 |         0.741357 |              0.741602 |
|      47 |     0.564468 |          0.776517 |         0.703877 |              0.706072 |
|      48 |     0.573499 |          0.546168 |         0.744426 |              0.748708 |
|      49 |     0.550342 |          0.54528  |         0.743619 |              0.749354 |
|      50 |     0.549348 |          0.541439 |         0.744426 |              0.748708 |
|      51 |     0.549894 |          0.540188 |         0.744426 |              0.748708 |
|      52 |     0.551126 |          0.541519 |         0.741357 |              0.741602 |
|      53 |     0.549958 |          0.53808  |         0.744103 |              0.75     |
|      54 |     0.549678 |          0.542592 |         0.741357 |              0.741602 |
|      55 |     0.589358 |          0.574042 |         0.732795 |              0.734496 |
|      56 |     0.554846 |          0.546147 |         0.744103 |              0.75     |
|      57 |     0.549004 |          0.543604 |         0.740872 |              0.740956 |
|      58 |     0.549742 |          0.540169 |         0.744103 |              0.75     |
|      59 |     0.548509 |          0.542764 |         0.743942 |              0.748062 |
|      60 |     0.549239 |          0.539916 |         0.744103 |              0.75     |
|      61 |     0.551214 |          0.540671 |         0.744103 |              0.75     |
|      62 |     0.549708 |          0.547129 |         0.744103 |              0.75     |
|      63 |     0.550218 |          0.551193 |         0.743942 |              0.748062 |
|      64 |     0.550471 |          0.548007 |         0.744103 |              0.75     |
|      65 |     0.550165 |          0.539173 |         0.743942 |              0.748062 |
|      66 |     0.566918 |          0.573997 |         0.707108 |              0.706718 |
|      67 |     0.57097  |          0.565394 |         0.714863 |              0.715116 |
|      68 |     0.576735 |          0.65368  |         0.703877 |              0.706072 |
|      69 |     0.562372 |          0.543183 |         0.744426 |              0.748708 |
|      70 |     0.551384 |          0.539124 |         0.744103 |              0.75     |
|      71 |     0.552071 |          0.541652 |         0.743619 |              0.749354 |
|      72 |     0.550612 |          0.545621 |         0.744426 |              0.748708 |
|      73 |     0.550597 |          0.538227 |         0.744426 |              0.748708 |
|      74 |     0.548592 |          0.541599 |         0.744103 |              0.75     |
|      75 |     0.549751 |          0.540166 |         0.741357 |              0.741602 |
|      76 |     0.54974  |          0.537563 |         0.744103 |              0.75     |
|      77 |     0.549214 |          0.54231  |         0.744103 |              0.75     |
|      78 |     0.54951  |          0.540651 |         0.743942 |              0.748062 |
|      79 |     0.549347 |          0.541171 |         0.741357 |              0.741602 |
|      80 |     0.548925 |          0.543013 |         0.741357 |              0.741602 |
|      81 |     0.550602 |          0.543223 |         0.743619 |              0.749354 |
|      82 |     0.549782 |          0.544624 |         0.743619 |              0.749354 |
|      83 |     0.550111 |          0.548274 |         0.744103 |              0.75     |
|      84 |     0.550156 |          0.542035 |         0.741357 |              0.741602 |
|      85 |     0.550913 |          0.547285 |         0.744103 |              0.75     |
|      86 |     0.552586 |          0.545743 |         0.744103 |              0.75     |
|      87 |     0.548542 |          0.545828 |         0.741357 |              0.741602 |
|      88 |     0.54816  |          0.544135 |         0.741357 |              0.741602 |
|      89 |     0.549868 |          0.544045 |         0.743942 |              0.748062 |
|      90 |     0.550298 |          0.542994 |         0.744103 |              0.75     |
|      91 |     0.550116 |          0.547098 |         0.744103 |              0.75     |
|      92 |     0.548466 |          0.541095 |         0.744103 |              0.75     |
|      93 |     0.550109 |          0.542252 |         0.744426 |              0.748708 |
|      94 |     0.547981 |          0.54458  |         0.743619 |              0.749354 |
|      95 |     0.549175 |          0.543844 |         0.743619 |              0.749354 |
|      96 |     0.548603 |          0.539249 |         0.741357 |              0.741602 |
|      97 |     0.548683 |          0.545811 |         0.741357 |              0.741602 |
|      98 |     0.548149 |          0.54019  |         0.743619 |              0.749354 |
|      99 |     0.550772 |          0.536813 |         0.740872 |              0.740956 |
|     100 |     0.54943  |          0.543271 |         0.744103 |              0.75     |

########## Model 3 ##########

Test Accuracy: 70.85519412381952


|   Epoch |   Train Loss |   Validation Loss |   Train Accuracy |   Validation Accuracy |
|---------|--------------|-------------------|------------------|-----------------------|
|       1 |     1.74564  |          1.2064   |         0.555089 |              0.54845  |
|       2 |     1.1893   |          1.14885  |         0.629564 |              0.627261 |
|       3 |     1.11655  |          1.06425  |         0.629564 |              0.627261 |
|       4 |     1.00125  |          0.972296 |         0.675606 |              0.678295 |
|       5 |     0.971963 |          0.965552 |         0.72084  |              0.722868 |
|       6 |     0.938588 |          0.930281 |         0.694346 |              0.696382 |
|       7 |     0.908384 |          0.925109 |         0.691115 |              0.687339 |
|       8 |     0.904752 |          0.919179 |         0.694346 |              0.696382 |
|       9 |     0.906183 |          0.919211 |         0.718094 |              0.71447  |
|      10 |     0.905045 |          0.921177 |         0.718094 |              0.71447  |
|      11 |     0.905033 |          0.929218 |         0.7063   |              0.702842 |
|      12 |     0.903689 |          0.925877 |         0.694346 |              0.696382 |
|      13 |     0.903464 |          0.918349 |         0.718094 |              0.71447  |
|      14 |     0.90419  |          0.912441 |         0.721163 |              0.721576 |
|      15 |     0.903605 |          0.915119 |         0.72084  |              0.722868 |
|      16 |     0.903089 |          0.908886 |         0.718094 |              0.71447  |
|      17 |     0.90707  |          0.943147 |         0.694346 |              0.696382 |
|      18 |     0.909138 |          0.905931 |         0.720679 |              0.72093  |
|      19 |     0.904849 |          0.910724 |         0.72084  |              0.722868 |
|      20 |     0.903547 |          0.926529 |         0.718094 |              0.71447  |
|      21 |     0.900124 |          0.917973 |         0.718094 |              0.71447  |
|      22 |     0.900242 |          0.913114 |         0.721163 |              0.721576 |
|      23 |     0.90137  |          0.911731 |         0.720355 |              0.722222 |
|      24 |     0.901417 |          0.90233  |         0.721163 |              0.721576 |
|      25 |     0.899384 |          0.913815 |         0.720355 |              0.722222 |
|      26 |     0.902031 |          0.903956 |         0.72084  |              0.722868 |
|      27 |     0.89861  |          0.905639 |         0.720679 |              0.72093  |
|      28 |     0.897364 |          0.913938 |         0.718094 |              0.71447  |
|      29 |     0.897694 |          0.91383  |         0.718094 |              0.71447  |
|      30 |     0.901147 |          0.908069 |         0.720679 |              0.72093  |
|      31 |     0.896573 |          0.908599 |         0.721163 |              0.721576 |
|      32 |     0.898327 |          0.914148 |         0.720355 |              0.722222 |
|      33 |     0.89689  |          0.905243 |         0.720355 |              0.722222 |
|      34 |     0.897551 |          0.905808 |         0.720355 |              0.722222 |
|      35 |     0.895631 |          0.907183 |         0.718094 |              0.71447  |
|      36 |     0.899936 |          0.923986 |         0.721163 |              0.721576 |
|      37 |     0.898356 |          0.909975 |         0.721163 |              0.721576 |
|      38 |     0.895654 |          0.909579 |         0.720679 |              0.72093  |
|      39 |     0.895983 |          0.913682 |         0.720355 |              0.722222 |
|      40 |     0.896425 |          0.913153 |         0.718094 |              0.71447  |
|      41 |     0.897458 |          0.913887 |         0.717609 |              0.713824 |
|      42 |     0.896317 |          0.907614 |         0.720355 |              0.722222 |
|      43 |     0.896737 |          0.906949 |         0.717609 |              0.713824 |
|      44 |     0.895712 |          0.91774  |         0.72084  |              0.722868 |
|      45 |     0.897099 |          0.905734 |         0.718094 |              0.71447  |
|      46 |     0.896783 |          0.915873 |         0.721163 |              0.721576 |
|      47 |     0.89419  |          0.906082 |         0.720355 |              0.722222 |
|      48 |     0.897637 |          0.910675 |         0.720355 |              0.722222 |
|      49 |     0.89516  |          0.912272 |         0.718094 |              0.71447  |
|      50 |     0.897533 |          0.910492 |         0.721163 |              0.721576 |
|      51 |     0.895971 |          0.914643 |         0.72084  |              0.722868 |
|      52 |     0.89797  |          0.904069 |         0.721163 |              0.721576 |
|      53 |     0.897315 |          0.911323 |         0.717609 |              0.713824 |
|      54 |     0.895454 |          0.907404 |         0.718094 |              0.71447  |
|      55 |     0.895135 |          0.908473 |         0.717609 |              0.713824 |
|      56 |     0.895773 |          0.903478 |         0.721163 |              0.721576 |
|      57 |     0.896809 |          0.905102 |         0.721163 |              0.721576 |
|      58 |     0.899182 |          0.912922 |         0.720355 |              0.722222 |
|      59 |     0.896333 |          0.907    |         0.717609 |              0.713824 |
|      60 |     0.897591 |          0.915982 |         0.721163 |              0.721576 |
