Number of Models: 10
Test Accuracies: [82.0110497237569, 82.40883977900553, 81.87845303867404, 82.32044198895028, 82.05524861878453, 82.29834254143647, 82.23204419889503, 82.25414364640883, 81.90055248618785, 82.05524861878453]
Mean Accuracy: 82.1414364640884
Standard Deviation: 0.1850292657585375
Total Time: 0:26:27.800089



########## Model 1 ##########

Test Accuracy: 82.0110497237569


|   Epoch |   Train Loss |   Validation Loss |   Train Accuracy |   Validation Accuracy |
|      93 |     0.530147 |          0.587164 |         0.825803 |              0.826347 |
|      94 |     0.531016 |          0.587421 |         0.824714 |              0.825803 |
|      95 |     0.535359 |          0.591271 |         0.825395 |              0.820904 |
|      96 |     0.531796 |          0.58679  |         0.826892 |              0.824714 |
|      97 |     0.528052 |          0.592374 |         0.825803 |              0.820904 |
|      98 |     0.534611 |          0.581924 |         0.82485  |              0.821448 |
|      99 |     0.52725  |          0.599299 |         0.823762 |              0.820904 |
|     100 |     0.531099 |          0.596983 |         0.82104  |              0.820904 |

########## Model 3 ##########

Test Accuracy: 81.87845303867404


|   Epoch |   Train Loss |   Validation Loss |   Train Accuracy |   Validation Accuracy |
|---------|--------------|-------------------|------------------|-----------------------|
|       1 |     1.73178  |          1.42529  |         0.528307 |              0.534023 |
|       2 |     1.40486  |          1.35846  |         0.55362  |              0.557431 |
|       3 |     1.35997  |          1.34743  |         0.552803 |              0.552531 |
|       4 |     1.31871  |          1.27683  |         0.56791  |              0.571584 |
|       5 |     1.29257  |          1.26135  |         0.575939 |              0.578661 |
|       6 |     1.27487  |          1.26338  |         0.574714 |              0.578661 |
|       7 |     1.26766  |          1.2611   |         0.577028 |              0.581383 |
|       8 |     1.2607   |          1.25354  |         0.577028 |              0.585193 |
|       9 |     1.25581  |          1.2485   |         0.580158 |              0.586282 |
|      10 |     1.24711  |          1.25312  |         0.580158 |              0.588459 |
|      11 |     1.24846  |          1.23478  |         0.581655 |              0.589004 |
|      12 |     1.24586  |          1.24521  |         0.582471 |              0.589004 |
|      13 |     0.719308 |          0.669674 |         0.810833 |              0.816549 |
|      14 |     0.653242 |          0.67383  |         0.810425 |              0.812738 |
|      15 |     0.653556 |          0.665157 |         0.810969 |              0.812738 |
|      16 |     0.648294 |          0.661226 |         0.810289 |              0.811105 |
|      17 |     0.645756 |          0.66528  |         0.813419 |              0.816549 |
|      18 |     0.636411 |          0.680183 |         0.812058 |              0.814371 |
|      19 |     0.644133 |          0.661869 |         0.812194 |              0.812738 |
|      20 |     0.642848 |          0.664825 |         0.808383 |              0.811105 |
|      21 |     0.635717 |          0.654042 |         0.821176 |              0.826347 |
|      22 |     0.632059 |          0.66046  |         0.823081 |              0.825803 |
|      23 |     0.633764 |          0.668438 |         0.813146 |              0.813283 |
|      24 |     0.630007 |          0.653461 |         0.824442 |              0.827436 |
|      25 |     0.627056 |          0.666945 |         0.823625 |              0.823081 |
|      26 |     0.625842 |          0.643523 |         0.822809 |              0.826347 |
|      27 |     0.627604 |          0.65438  |         0.824306 |              0.827436 |
|      28 |     0.621046 |          0.651549 |         0.823625 |              0.82417  |
|      29 |     0.621383 |          0.66944  |         0.817365 |              0.818182 |
|      30 |     0.623768 |          0.666283 |         0.823762 |              0.826892 |
|      31 |     0.622926 |          0.657418 |         0.817093 |              0.817093 |
|      32 |     0.626489 |          0.654481 |         0.816413 |              0.813283 |
|      33 |     0.618705 |          0.661203 |         0.821584 |              0.82417  |
|      34 |     0.620747 |          0.674548 |         0.821856 |              0.823625 |
|      35 |     0.620083 |          0.648659 |         0.82417  |              0.825259 |
|      36 |     0.617076 |          0.660089 |         0.819271 |              0.819815 |
|      37 |     0.621635 |          0.664845 |         0.819134 |              0.821992 |
|      38 |     0.616053 |          0.661894 |         0.821448 |              0.823081 |
|      39 |     0.617929 |          0.661544 |         0.824578 |              0.824714 |
|      40 |     0.617073 |          0.657707 |         0.82417  |              0.822537 |
|      41 |     0.619026 |          0.648347 |         0.822537 |              0.821992 |
|      42 |     0.616383 |          0.646875 |         0.823353 |              0.824714 |
|      43 |     0.616971 |          0.656704 |         0.824578 |              0.821992 |
|      44 |     0.619957 |          0.658045 |         0.823762 |              0.82417  |
|      45 |     0.615182 |          0.671421 |         0.82417  |              0.823081 |
|      46 |     0.617958 |          0.655365 |         0.824714 |              0.825803 |
|      47 |     0.614444 |          0.660334 |         0.823081 |              0.823625 |
|      48 |     0.615634 |          0.674997 |         0.824442 |              0.825259 |
|      49 |     0.613346 |          0.661636 |         0.824306 |              0.821992 |
|      50 |     0.61131  |          0.658717 |         0.824714 |              0.821992 |
|      51 |     0.615033 |          0.650084 |         0.824714 |              0.823081 |
|      52 |     0.617222 |          0.660484 |         0.825395 |              0.823625 |
|      53 |     0.611552 |          0.651775 |         0.825395 |              0.821448 |
|      54 |     0.608958 |          0.659289 |         0.827164 |              0.825259 |
|      55 |     0.60941  |          0.65967  |         0.826075 |              0.82417  |
|      56 |     0.605632 |          0.665021 |         0.825803 |              0.824714 |
|      57 |     0.608649 |          0.659319 |         0.826211 |              0.821992 |
|      58 |     0.611177 |          0.657872 |         0.82417  |              0.825259 |
|      59 |     0.607618 |          0.663794 |         0.826483 |              0.824714 |
|      60 |     0.61036  |          0.661485 |         0.825667 |              0.825259 |
|      61 |     0.608003 |          0.666683 |         0.824986 |              0.825259 |
|      62 |     0.607578 |          0.668645 |         0.821584 |              0.823081 |
|      63 |     0.615944 |          0.660865 |         0.825395 |              0.824714 |
|      64 |     0.611617 |          0.660189 |         0.825395 |              0.825259 |
|      65 |     0.606554 |          0.675676 |         0.825667 |              0.821992 |
|      66 |     0.609751 |          0.661729 |         0.826756 |              0.82417  |
|      67 |     0.611855 |          0.66061  |         0.826211 |              0.826347 |
|      68 |     0.612294 |          0.663638 |         0.824986 |              0.822537 |
|      69 |     0.61992  |          0.66612  |         0.816549 |              0.814916 |
|      70 |     0.615394 |          0.656224 |         0.823898 |              0.821448 |
|      71 |     0.606409 |          0.661672 |         0.82485  |              0.820359 |
|      72 |     0.604689 |          0.662924 |         0.826211 |              0.821992 |
|      73 |     0.607181 |          0.652359 |         0.826892 |              0.826347 |
|      74 |     0.606694 |          0.653617 |         0.826211 |              0.825259 |
|      75 |     0.612812 |          0.669891 |         0.826347 |              0.823625 |
|      76 |     0.606277 |          0.657322 |         0.827164 |              0.825259 |
|      77 |     0.610234 |          0.672677 |         0.825531 |              0.825259 |
|      78 |     0.606149 |          0.672951 |         0.825803 |              0.820904 |
|      79 |     0.606667 |          0.670909 |         0.823489 |              0.823081 |
|      80 |     0.605213 |          0.671598 |         0.826347 |              0.823625 |
|      81 |     0.604416 |          0.656345 |         0.826619 |              0.823081 |
|      82 |     0.604262 |          0.65012  |         0.827572 |              0.825803 |
|      83 |     0.605203 |          0.657256 |         0.824714 |              0.821448 |
|      84 |     0.604302 |          0.673188 |         0.824442 |              0.82417  |
|      85 |     0.607491 |          0.666938 |         0.826075 |              0.826347 |
|      86 |     0.604492 |          0.67315  |         0.819271 |              0.818182 |
|      87 |     0.608867 |          0.65647  |         0.827572 |              0.825803 |
|      88 |     0.603229 |          0.678384 |         0.827708 |              0.82417  |
|      89 |     0.604466 |          0.661899 |         0.827164 |              0.825259 |
|      90 |     0.608326 |          0.682965 |         0.818318 |              0.817093 |
|      91 |     0.613194 |          0.658391 |         0.825939 |              0.823081 |
|      92 |     0.603517 |          0.663955 |         0.826892 |              0.826892 |
|      93 |     0.604122 |          0.682291 |         0.826619 |              0.826892 |
|      94 |     0.605103 |          0.6687   |         0.827028 |              0.826347 |
|      95 |     0.602902 |          0.658017 |         0.826619 |              0.822537 |
|      96 |     0.602003 |          0.672596 |         0.826483 |              0.820904 |
|      97 |     0.602453 |          0.670898 |         0.826619 |              0.82417  |
|      98 |     0.602715 |          0.664608 |         0.827028 |              0.824714 |
|      99 |     0.60695  |          0.667443 |         0.827572 |              0.826347 |
|     100 |     0.600967 |          0.661583 |         0.827708 |              0.824714 |

########## Model 4 ##########

Test Accuracy: 82.32044198895028


