Number of Models: 10
Test Accuracies: [82.8370084110025, 83.24619231643555, 82.08683791770856, 82.63241645828597, 82.76881109343033, 82.88247328938395, 82.8370084110025, 82.90520572857467, 82.90520572857467, 83.22345987724484]
Mean Accuracy: 82.83246192316436
Standard Deviation: 0.32269745245237236
Total Time: 0:24:01.588318



########## Model 1 ##########

Test Accuracy: 82.8370084110025


|   Epoch |   Train Loss |   Validation Loss |   Train Accuracy |   Validation Accuracy |
|      76 |     0.514628 |          0.541197 |         0.831023 |              0.840426 |
|      77 |     0.518561 |          0.555422 |         0.827803 |              0.838746 |
|      78 |     0.52254  |          0.531142 |         0.831583 |              0.837066 |
|      79 |     0.518681 |          0.539455 |         0.832283 |              0.836506 |
|      80 |     0.510483 |          0.536438 |         0.833263 |              0.841545 |
|      81 |     0.512479 |          0.537174 |         0.833543 |              0.840985 |
|      82 |     0.515239 |          0.543806 |         0.832003 |              0.837066 |
|      83 |     0.510841 |          0.539879 |         0.833683 |              0.840985 |
|      84 |     0.510619 |          0.538621 |         0.832563 |              0.838746 |
|      85 |     0.512947 |          0.546952 |         0.832423 |              0.837626 |
|      86 |     0.509157 |          0.543833 |         0.833123 |              0.842105 |
|      87 |     0.514009 |          0.544182 |         0.830883 |              0.835946 |
|      88 |     0.517111 |          0.545903 |         0.832143 |              0.839306 |
|      89 |     0.516042 |          0.540466 |         0.832143 |              0.837066 |
|      90 |     0.510976 |          0.542126 |         0.831443 |              0.840426 |
|      91 |     0.515847 |          0.5365   |         0.833123 |              0.840985 |
|      92 |     0.50978  |          0.545121 |         0.833543 |              0.840985 |
|      93 |     0.51073  |          0.544214 |         0.832843 |              0.840426 |
|      94 |     0.511097 |          0.540546 |         0.833403 |              0.840985 |
|      95 |     0.510424 |          0.540864 |         0.833543 |              0.840985 |
|      96 |     0.507726 |          0.540428 |         0.833963 |              0.840426 |
|      97 |     0.507941 |          0.54725  |         0.833123 |              0.840426 |
|      98 |     0.506623 |          0.540154 |         0.832703 |              0.837626 |
|      99 |     0.50837  |          0.541883 |         0.833123 |              0.837626 |
|     100 |     0.508686 |          0.543555 |         0.833683 |              0.840985 |

########## Model 5 ##########

Test Accuracy: 82.76881109343033


|   Epoch |   Train Loss |   Validation Loss |   Train Accuracy |   Validation Accuracy |
|---------|--------------|-------------------|------------------|-----------------------|
|       1 |     1.33144  |          0.845336 |         0.721406 |              0.74972  |
|       2 |     0.848009 |          0.790253 |         0.747025 |              0.774356 |
|       3 |     0.768747 |          0.689253 |         0.785244 |              0.798992 |
|       4 |     0.718167 |          0.66763  |         0.792944 |              0.807391 |
|       5 |     0.6974   |          0.646396 |         0.799664 |              0.808511 |
|       6 |     0.695614 |          0.639974 |         0.804284 |              0.816909 |
|       7 |     0.677941 |          0.629167 |         0.802184 |              0.81075  |
|       8 |     0.662488 |          0.65244  |         0.808904 |              0.818589 |
|       9 |     0.66671  |          0.638184 |         0.814784 |              0.820829 |
|      10 |     0.655341 |          0.648293 |         0.811424 |              0.825868 |
|      11 |     0.65561  |          0.627149 |         0.812964 |              0.819709 |
|      12 |     0.64685  |          0.613393 |         0.818844 |              0.826988 |
|      13 |     0.632896 |          0.616613 |         0.820384 |              0.833707 |
|      14 |     0.635818 |          0.601895 |         0.823884 |              0.835386 |
|      15 |     0.633943 |          0.615182 |         0.825003 |              0.837066 |
|      16 |     0.624813 |          0.619943 |         0.818704 |              0.832587 |
|      17 |     0.628567 |          0.599323 |         0.826403 |              0.838746 |
|      18 |     0.627558 |          0.605655 |         0.818004 |              0.829787 |
|      19 |     0.62082  |          0.605619 |         0.825703 |              0.837066 |
|      20 |     0.623553 |          0.609874 |         0.828223 |              0.838746 |
|      21 |     0.618571 |          0.601562 |         0.829623 |              0.840985 |
|      22 |     0.612262 |          0.599095 |         0.828223 |              0.837066 |
|      23 |     0.611894 |          0.602035 |         0.828363 |              0.836506 |
|      24 |     0.615886 |          0.60223  |         0.827523 |              0.841545 |
|      25 |     0.615536 |          0.60003  |         0.829483 |              0.836506 |
|      26 |     0.61484  |          0.609966 |         0.828223 |              0.837626 |
|      27 |     0.612223 |          0.592978 |         0.822764 |              0.832587 |
|      28 |     0.611229 |          0.609753 |         0.827523 |              0.834826 |
|      29 |     0.610028 |          0.601079 |         0.830183 |              0.840426 |
|      30 |     0.604989 |          0.592967 |         0.830463 |              0.842105 |
|      31 |     0.609554 |          0.601086 |         0.829623 |              0.838186 |
|      32 |     0.61122  |          0.599583 |         0.830883 |              0.840985 |
|      33 |     0.608371 |          0.60108  |         0.830883 |              0.839306 |
|      34 |     0.606503 |          0.598025 |         0.830463 |              0.841545 |
|      35 |     0.604841 |          0.60715  |         0.830043 |              0.839306 |
|      36 |     0.605637 |          0.600508 |         0.830883 |              0.840426 |
|      37 |     0.605416 |          0.610825 |         0.827523 |              0.838186 |
|      38 |     0.607646 |          0.601391 |         0.831583 |              0.839866 |
|      39 |     0.602677 |          0.598294 |         0.822904 |              0.833707 |
|      40 |     0.602606 |          0.600553 |         0.830183 |              0.838186 |
|      41 |     0.603799 |          0.602924 |         0.831023 |              0.836506 |
|      42 |     0.598064 |          0.595231 |         0.830883 |              0.843225 |
|      43 |     0.607499 |          0.591278 |         0.829203 |              0.839306 |
|      44 |     0.604139 |          0.595281 |         0.831583 |              0.840426 |
|      45 |     0.599279 |          0.598769 |         0.830883 |              0.838186 |
|      46 |     0.609392 |          0.597322 |         0.831303 |              0.841545 |
|      47 |     0.597998 |          0.6052   |         0.832003 |              0.839306 |
|      48 |     0.597661 |          0.602544 |         0.832143 |              0.840985 |
|      49 |     0.594971 |          0.594274 |         0.823464 |              0.830347 |
|      50 |     0.597881 |          0.595074 |         0.832423 |              0.839306 |
|      51 |     0.59965  |          0.596775 |         0.831583 |              0.842105 |
|      52 |     0.596863 |          0.605034 |         0.832143 |              0.839866 |
|      53 |     0.596343 |          0.59426  |         0.831443 |              0.839306 |
|      54 |     0.598223 |          0.603738 |         0.829903 |              0.834826 |
|      55 |     0.597311 |          0.602904 |         0.832843 |              0.839306 |
|      56 |     0.600185 |          0.594715 |         0.831163 |              0.838186 |
|      57 |     0.596571 |          0.594592 |         0.832283 |              0.842105 |
|      58 |     0.593746 |          0.607276 |         0.831303 |              0.838746 |
|      59 |     0.59457  |          0.601578 |         0.832003 |              0.839306 |
|      60 |     0.600174 |          0.603912 |         0.830743 |              0.838186 |
|      61 |     0.593768 |          0.599777 |         0.832283 |              0.840426 |
|      62 |     0.597644 |          0.602335 |         0.832983 |              0.840426 |
|      63 |     0.593789 |          0.599038 |         0.832563 |              0.839866 |
|      64 |     0.595299 |          0.606969 |         0.831163 |              0.836506 |
|      65 |     0.593955 |          0.602584 |         0.832283 |              0.838746 |
|      66 |     0.597318 |          0.599852 |         0.832843 |              0.842105 |
|      67 |     0.590968 |          0.595594 |         0.831863 |              0.837626 |
|      68 |     0.595971 |          0.601182 |         0.832003 |              0.837626 |
|      69 |     0.593209 |          0.608386 |         0.830743 |              0.843785 |
|      70 |     0.588733 |          0.603805 |         0.832843 |              0.836506 |
|      71 |     0.591264 |          0.601566 |         0.831163 |              0.838186 |
|      72 |     0.592929 |          0.595309 |         0.832423 |              0.840426 |
|      73 |     0.59224  |          0.595536 |         0.823604 |              0.830347 |
|      74 |     0.590046 |          0.599015 |         0.832983 |              0.840985 |
|      75 |     0.593849 |          0.6019   |         0.830463 |              0.838746 |
|      76 |     0.587218 |          0.604015 |         0.832423 |              0.835386 |
|      77 |     0.590111 |          0.602995 |         0.831723 |              0.835946 |
|      78 |     0.600489 |          0.595809 |         0.829903 |              0.838186 |
|      79 |     0.592968 |          0.593266 |         0.833123 |              0.840985 |
|      80 |     0.590589 |          0.601798 |         0.832143 |              0.835386 |
|      81 |     0.588815 |          0.592964 |         0.832563 |              0.840426 |
|      82 |     0.590028 |          0.601846 |         0.832983 |              0.840426 |
|      83 |     0.587171 |          0.599286 |         0.833403 |              0.839306 |
|      84 |     0.591362 |          0.602171 |         0.830463 |              0.838186 |
|      85 |     0.590044 |          0.612676 |         0.833683 |              0.837626 |
|      86 |     0.586895 |          0.598873 |         0.831863 |              0.838186 |
|      87 |     0.589664 |          0.595375 |         0.833823 |              0.839866 |
|      88 |     0.587898 |          0.611502 |         0.834103 |              0.839306 |
|      89 |     0.589429 |          0.600221 |         0.833263 |              0.839866 |
|      90 |     0.590815 |          0.602492 |         0.832563 |              0.839306 |
|      91 |     0.595953 |          0.6021   |         0.830463 |              0.835386 |
|      92 |     0.597365 |          0.600063 |         0.832283 |              0.837626 |
|      93 |     0.592173 |          0.60633  |         0.832563 |              0.837626 |
|      94 |     0.587052 |          0.603993 |         0.832843 |              0.839866 |
|      95 |     0.588109 |          0.606198 |         0.831163 |              0.834826 |
|      96 |     0.585028 |          0.60656  |         0.830183 |              0.840985 |
|      97 |     0.591377 |          0.603857 |         0.834103 |              0.839866 |
|      98 |     0.583499 |          0.596402 |         0.833683 |              0.840426 |
|      99 |     0.58633  |          0.60402  |         0.833963 |              0.837626 |
|     100 |     0.589586 |          0.599945 |         0.831583 |              0.839306 |

########## Model 6 ##########

Test Accuracy: 82.88247328938395


|   Epoch |   Train Loss |   Validation Loss |   Train Accuracy |   Validation Accuracy |
|---------|--------------|-------------------|------------------|-----------------------|
|       1 |     1.83411  |          1.4669   |         0.534229 |              0.547592 |
|       2 |     1.47037  |          1.40812  |         0.571189 |              0.576148 |
|       3 |     1.43279  |          1.37402  |         0.572309 |              0.577828 |
|       4 |     1.42037  |          1.36382  |         0.572729 |              0.574468 |
|       5 |     1.40999  |          1.36407  |         0.573709 |              0.576708 |
|       6 |     1.40005  |          1.39185  |         0.570629 |              0.574468 |
|       7 |     0.929209 |          0.726982 |         0.801344 |              0.81131  |
|       8 |     0.761553 |          0.712952 |         0.799104 |              0.81131  |
|       9 |     0.739063 |          0.700507 |         0.804284 |              0.815789 |
|      10 |     0.730919 |          0.700323 |         0.812404 |              0.823068 |
|      11 |     0.732476 |          0.701317 |         0.805404 |              0.819149 |
|      12 |     0.731243 |          0.694284 |         0.815624 |              0.830347 |
|      13 |     0.725408 |          0.681742 |         0.816044 |              0.825308 |
|      14 |     0.717878 |          0.678658 |         0.818004 |              0.829787 |
|      15 |     0.714666 |          0.699555 |         0.814504 |              0.823628 |
|      16 |     0.709619 |          0.674473 |         0.820244 |              0.832587 |
|      17 |     0.705459 |          0.667529 |         0.820664 |              0.830907 |
|      18 |     0.698919 |          0.666648 |         0.820944 |              0.828108 |
|      19 |     0.694255 |          0.668255 |         0.822344 |              0.835946 |
|      20 |     0.690483 |          0.672801 |         0.821924 |              0.826428 |
|      21 |     0.689915 |          0.690098 |         0.816324 |              0.823628 |
|      22 |     0.690311 |          0.667642 |         0.823884 |              0.834267 |
|      23 |     0.689286 |          0.662281 |         0.826263 |              0.834267 |
|      24 |     0.695663 |          0.676754 |         0.824304 |              0.834267 |
|      25 |     0.688454 |          0.65272  |         0.826963 |              0.837626 |
|      26 |     0.686053 |          0.662393 |         0.826123 |              0.834267 |
|      27 |     0.686922 |          0.662718 |         0.822624 |              0.831467 |
|      28 |     0.683666 |          0.662525 |         0.827243 |              0.833147 |
|      29 |     0.68381  |          0.662479 |         0.826823 |              0.833147 |
|      30 |     0.681185 |          0.66856  |         0.822484 |              0.830907 |
|      31 |     0.681929 |          0.659137 |         0.828783 |              0.837066 |
|      32 |     0.683614 |          0.663612 |         0.824724 |              0.831467 |
|      33 |     0.681038 |          0.65522  |         0.828643 |              0.839306 |
|      34 |     0.679505 |          0.657363 |         0.828083 |              0.837626 |
|      35 |     0.680851 |          0.653645 |         0.828643 |              0.838186 |
|      36 |     0.680566 |          0.656325 |         0.829623 |              0.840985 |
|      37 |     0.672147 |          0.653552 |         0.828643 |              0.837626 |
|      38 |     0.675765 |          0.654542 |         0.829763 |              0.839306 |
|      39 |     0.673596 |          0.657079 |         0.828223 |              0.836506 |
|      40 |     0.680731 |          0.652803 |         0.827383 |              0.838186 |
|      41 |     0.672976 |          0.656347 |         0.829203 |              0.840426 |
|      42 |     0.674565 |          0.656715 |         0.829623 |              0.842105 |
|      43 |     0.671144 |          0.652959 |         0.829203 |              0.837066 |
|      44 |     0.678369 |          0.660169 |         0.830603 |              0.842665 |
|      45 |     0.712319 |          0.65642  |         0.825703 |              0.839306 |
|      46 |     0.686746 |          0.663351 |         0.827243 |              0.840985 |
|      47 |     0.679219 |          0.650455 |         0.828923 |              0.840985 |
|      48 |     0.678941 |          0.649896 |         0.828503 |              0.838746 |
|      49 |     0.676722 |          0.657048 |         0.828923 |              0.841545 |
|      50 |     0.679057 |          0.650539 |         0.829203 |              0.838746 |
|      51 |     0.673597 |          0.655212 |         0.828923 |              0.837066 |
|      52 |     0.671682 |          0.656781 |         0.829343 |              0.837626 |
|      53 |     0.673398 |          0.650876 |         0.829903 |              0.842105 |
|      54 |     0.674724 |          0.652529 |         0.830883 |              0.840426 |
|      55 |     0.66762  |          0.653457 |         0.829903 |              0.838746 |
|      56 |     0.670977 |          0.653528 |         0.830183 |              0.840985 |
|      57 |     0.675102 |          0.649561 |         0.828223 |              0.841545 |
|      58 |     0.675543 |          0.653005 |         0.828083 |              0.839306 |
|      59 |     0.670913 |          0.648951 |         0.828223 |              0.840985 |
|      60 |     0.672449 |          0.648533 |         0.829763 |              0.838186 |
|      61 |     0.668384 |          0.652348 |         0.830743 |              0.840985 |
|      62 |     0.669356 |          0.653338 |         0.830323 |              0.840985 |
|      63 |     0.669157 |          0.653331 |         0.826543 |              0.838746 |
|      64 |     0.677464 |          0.645251 |         0.830323 |              0.841545 |
|      65 |     0.671142 |          0.651581 |         0.830323 |              0.841545 |
|      66 |     0.667082 |          0.652784 |         0.827523 |              0.838186 |
|      67 |     0.669655 |          0.653012 |         0.829623 |              0.838186 |
|      68 |     0.666082 |          0.650965 |         0.830883 |              0.840985 |
|      69 |     0.669203 |          0.649966 |         0.830323 |              0.838746 |
|      70 |     0.665633 |          0.649817 |         0.830043 |              0.842105 |
|      71 |     0.665675 |          0.646624 |         0.830743 |              0.841545 |
|      72 |     0.670355 |          0.647481 |         0.831163 |              0.842105 |
|      73 |     0.663131 |          0.651376 |         0.830183 |              0.838186 |
|      74 |     0.666491 |          0.650083 |         0.828643 |              0.840426 |
|      75 |     0.664446 |          0.65419  |         0.830883 |              0.841545 |
|      76 |     0.665475 |          0.648765 |         0.830743 |              0.841545 |
|      77 |     0.664495 |          0.654538 |         0.829763 |              0.841545 |
|      78 |     0.662138 |          0.651321 |         0.830743 |              0.840985 |
|      79 |     0.664245 |          0.652853 |         0.831443 |              0.840985 |
|      80 |     0.665195 |          0.650059 |         0.831163 |              0.841545 |
|      81 |     0.669087 |          0.651226 |         0.829763 |              0.838186 |
|      82 |     0.663457 |          0.647044 |         0.829763 |              0.836506 |
|      83 |     0.665591 |          0.650591 |         0.830463 |              0.838746 |
|      84 |     0.660214 |          0.651581 |         0.831443 |              0.841545 |
|      85 |     0.660375 |          0.655759 |         0.831163 |              0.840985 |
|      86 |     0.665996 |          0.659817 |         0.829763 |              0.838746 |
|      87 |     0.666757 |          0.662983 |         0.828083 |              0.837626 |
|      88 |     0.666308 |          0.654008 |         0.830743 |              0.838746 |
|      89 |     0.661916 |          0.657134 |         0.831723 |              0.841545 |
|      90 |     0.663616 |          0.652566 |         0.831583 |              0.841545 |
|      91 |     0.659785 |          0.650044 |         0.830603 |              0.837626 |
|      92 |     0.659403 |          0.652894 |         0.831863 |              0.840426 |
|      93 |     0.657353 |          0.652216 |         0.831163 |              0.840985 |
|      94 |     0.655403 |          0.655785 |         0.831443 |              0.840985 |
|      95 |     0.662025 |          0.668989 |         0.828223 |              0.835946 |
|      96 |     0.658655 |          0.662196 |         0.831583 |              0.839866 |
|      97 |     0.662545 |          0.659427 |         0.831723 |              0.841545 |
|      98 |     0.661324 |          0.654745 |         0.832003 |              0.840426 |
|      99 |     0.65971  |          0.653225 |         0.831583 |              0.842105 |
|     100 |     0.658634 |          0.654884 |         0.830883 |              0.840426 |

########## Model 7 ##########

Test Accuracy: 82.8370084110025


|   Epoch |   Train Loss |   Validation Loss |   Train Accuracy |   Validation Accuracy |
|---------|--------------|-------------------|------------------|-----------------------|
|       1 |     1.27823  |          0.829833 |         0.726865 |              0.7514   |
|       2 |     0.789723 |          0.703366 |         0.778664 |              0.799552 |
|       3 |     0.712189 |          0.675642 |         0.802184 |              0.817469 |
|       4 |     0.690274 |          0.663467 |         0.797844 |              0.81467  |
|       5 |     0.684945 |          0.673878 |         0.801484 |              0.81075  |
|       6 |     0.672871 |          0.649407 |         0.809884 |              0.820829 |
|       7 |     0.673118 |          0.636276 |         0.811844 |              0.824748 |
|       8 |     0.65859  |          0.63859  |         0.814644 |              0.828108 |
|       9 |     0.652769 |          0.629844 |         0.816184 |              0.828667 |
|      10 |     0.660373 |          0.669343 |         0.812684 |              0.823068 |
|      11 |     0.64839  |          0.657822 |         0.812824 |              0.821389 |
|      12 |     0.650132 |          0.636717 |         0.819404 |              0.829787 |
|      13 |     0.637883 |          0.618911 |         0.821644 |              0.833147 |
|      14 |     0.694484 |          0.684093 |         0.794204 |              0.804591 |
|      15 |     0.669863 |          0.637162 |         0.816604 |              0.825308 |
|      16 |     0.654972 |          0.622637 |         0.816884 |              0.829227 |
|      17 |     0.640625 |          0.629716 |         0.814644 |              0.826988 |
|      18 |     0.637766 |          0.617063 |         0.815204 |              0.827548 |
|      19 |     0.641702 |          0.605076 |         0.819964 |              0.833707 |
|      20 |     0.641303 |          0.624973 |         0.818844 |              0.830907 |
|      21 |     0.634248 |          0.614124 |         0.818424 |              0.829227 |
|      22 |     0.627821 |          0.625411 |         0.820244 |              0.829227 |
|      23 |     0.621946 |          0.6126   |         0.819824 |              0.831467 |
|      24 |     0.622262 |          0.607    |         0.821224 |              0.834267 |
|      25 |     0.626869 |          0.6125   |         0.821224 |              0.834826 |
|      26 |     0.621252 |          0.60296  |         0.821224 |              0.832027 |
|      27 |     0.616067 |          0.60859  |         0.822624 |              0.833147 |
|      28 |     0.615593 |          0.600861 |         0.821084 |              0.828667 |
|      29 |     0.612075 |          0.609357 |         0.828643 |              0.838746 |
|      30 |     0.617384 |          0.628143 |         0.824024 |              0.833707 |
|      31 |     0.616777 |          0.608933 |         0.828083 |              0.837626 |
|      32 |     0.616779 |          0.611069 |         0.831303 |              0.842105 |
|      33 |     0.61432  |          0.604755 |         0.828923 |              0.835386 |
|      34 |     0.608676 |          0.601733 |         0.831303 |              0.842105 |
|      35 |     0.609878 |          0.608653 |         0.829343 |              0.835386 |
|      36 |     0.603277 |          0.604699 |         0.830463 |              0.842665 |
|      37 |     0.613473 |          0.610528 |         0.829763 |              0.842665 |
|      38 |     0.61338  |          0.610827 |         0.829763 |              0.843225 |
|      39 |     0.607442 |          0.609162 |         0.829343 |              0.839306 |
|      40 |     0.609663 |          0.594296 |         0.830463 |              0.839866 |
|      41 |     0.606158 |          0.596203 |         0.832003 |              0.843225 |
|      42 |     0.600742 |          0.604611 |         0.831443 |              0.842665 |
|      43 |     0.606301 |          0.596694 |         0.830743 |              0.842105 |
|      44 |     0.605742 |          0.604785 |         0.831023 |              0.842105 |
|      45 |     0.607628 |          0.595131 |         0.831443 |              0.842665 |
|      46 |     0.604874 |          0.595718 |         0.831163 |              0.840426 |
|      47 |     0.60823  |          0.612784 |         0.829903 |              0.839866 |
|      48 |     0.604719 |          0.599585 |         0.830743 |              0.839866 |
|      49 |     0.60317  |          0.604838 |         0.830183 |              0.839306 |
|      50 |     0.600003 |          0.6031   |         0.831583 |              0.843785 |
|      51 |     0.601738 |          0.601013 |         0.831303 |              0.841545 |
|      52 |     0.602537 |          0.602945 |         0.830743 |              0.840985 |
|      53 |     0.606503 |          0.618898 |         0.829623 |              0.837066 |
|      54 |     0.606404 |          0.607438 |         0.830323 |              0.840985 |
|      55 |     0.608213 |          0.602553 |         0.829903 |              0.839306 |
|      56 |     0.605871 |          0.605772 |         0.830043 |              0.840426 |
|      57 |     0.602097 |          0.613081 |         0.829063 |              0.838746 |
|      58 |     0.606621 |          0.602573 |         0.830743 |              0.843785 |
|      59 |     0.601082 |          0.607633 |         0.830883 |              0.838746 |
|      60 |     0.600597 |          0.603451 |         0.831303 |              0.837626 |
|      61 |     0.600956 |          0.614025 |         0.829903 |              0.841545 |
|      62 |     0.600866 |          0.597714 |         0.832143 |              0.841545 |
|      63 |     0.598846 |          0.612437 |         0.831723 |              0.842105 |
|      64 |     0.598196 |          0.597518 |         0.830603 |              0.842105 |
|      65 |     0.604289 |          0.611387 |         0.829763 |              0.842105 |
|      66 |     0.600172 |          0.604053 |         0.830883 |              0.838186 |
|      67 |     0.600658 |          0.602671 |         0.830743 |              0.842105 |
|      68 |     0.600722 |          0.608779 |         0.831163 |              0.839306 |
|      69 |     0.598715 |          0.6014   |         0.829763 |              0.837626 |
|      70 |     0.596363 |          0.605552 |         0.832143 |              0.840426 |
|      71 |     0.596838 |          0.598578 |         0.830603 |              0.841545 |
|      72 |     0.605861 |          0.601383 |         0.830323 |              0.839866 |
|      73 |     0.604364 |          0.60132  |         0.830743 |              0.841545 |
|      74 |     0.599604 |          0.604296 |         0.826823 |              0.840985 |
|      75 |     0.603346 |          0.59949  |         0.832423 |              0.843225 |
|      76 |     0.595394 |          0.609112 |         0.832143 |              0.841545 |
|      77 |     0.600192 |          0.602423 |         0.831863 |              0.842105 |
|      78 |     0.596658 |          0.606496 |         0.832283 |              0.842105 |
|      79 |     0.59773  |          0.60297  |         0.831303 |              0.839306 |
|      80 |     0.597481 |          0.601663 |         0.832423 |              0.842665 |
|      81 |     0.5964   |          0.603834 |         0.830743 |              0.839866 |
|      82 |     0.600243 |          0.603901 |         0.831583 |              0.842665 |
|      83 |     0.599792 |          0.606054 |         0.830043 |              0.835386 |
|      84 |     0.597948 |          0.608823 |         0.830603 |              0.839866 |
|      85 |     0.598969 |          0.608626 |         0.830603 |              0.839306 |
|      86 |     0.596755 |          0.605857 |         0.831163 |              0.838746 |
|      87 |     0.597907 |          0.616034 |         0.829903 |              0.838186 |
|      88 |     0.603255 |          0.608692 |         0.831303 |              0.843225 |
|      89 |     0.595873 |          0.602042 |         0.832563 |              0.840985 |
|      90 |     0.596387 |          0.611415 |         0.832003 |              0.839866 |
|      91 |     0.594837 |          0.603542 |         0.832283 |              0.841545 |
|      92 |     0.593332 |          0.602888 |         0.833263 |              0.843785 |
|      93 |     0.594767 |          0.616727 |         0.830743 |              0.837066 |
|      94 |     0.59056  |          0.610592 |         0.832563 |              0.837066 |
|      95 |     0.589799 |          0.605784 |         0.832703 |              0.841545 |
|      96 |     0.590986 |          0.610164 |         0.831163 |              0.842665 |
|      97 |     0.595106 |          0.607471 |         0.831863 |              0.839866 |
|      98 |     0.59313  |          0.612792 |         0.832143 |              0.839306 |
|      99 |     0.591177 |          0.608606 |         0.831303 |              0.837626 |
|     100 |     0.58847  |          0.609074 |         0.832843 |              0.841545 |

########## Model 8 ##########

Test Accuracy: 82.90520572857467


|   Epoch |   Train Loss |   Validation Loss |   Train Accuracy |   Validation Accuracy |
|---------|--------------|-------------------|------------------|-----------------------|
|       1 |     1.43318  |          0.858039 |         0.772645 |              0.791153 |
|       2 |     0.812715 |          0.722331 |         0.801484 |              0.81467  |
|       3 |     0.749233 |          0.703783 |         0.806384 |              0.817469 |
|       4 |     0.719919 |          0.673484 |         0.819264 |              0.830347 |
|       5 |     0.696574 |          0.655611 |         0.827663 |              0.840985 |
|       6 |     0.684963 |          0.649333 |         0.828363 |              0.838746 |
|       7 |     0.682728 |          0.667699 |         0.827663 |              0.839866 |
|       8 |     0.681516 |          0.650803 |         0.829343 |              0.841545 |
|       9 |     0.680819 |          0.660778 |         0.828923 |              0.838186 |
|      10 |     0.674707 |          0.650003 |         0.827523 |              0.838746 |
|      11 |     0.677849 |          0.651545 |         0.830043 |              0.837626 |
|      12 |     0.672381 |          0.667684 |         0.829763 |              0.839866 |
|      13 |     0.672772 |          0.653473 |         0.829763 |              0.838186 |
|      14 |     0.668219 |          0.666467 |         0.831443 |              0.840985 |
|      15 |     0.670226 |          0.64874  |         0.830883 |              0.842665 |
|      16 |     0.668659 |          0.653179 |         0.830183 |              0.838186 |
|      17 |     0.672822 |          0.650117 |         0.829063 |              0.840426 |
|      18 |     0.668497 |          0.64996  |         0.831443 |              0.842665 |
|      19 |     0.67035  |          0.656157 |         0.831443 |              0.843225 |
|      20 |     0.666046 |          0.644973 |         0.831583 |              0.842105 |
|      21 |     0.665851 |          0.654017 |         0.831163 |              0.839306 |
|      22 |     0.667401 |          0.65112  |         0.831863 |              0.843785 |
|      23 |     0.663629 |          0.650033 |         0.830883 |              0.838746 |
|      24 |     0.66492  |          0.653063 |         0.831023 |              0.839306 |
|      25 |     0.668144 |          0.64911  |         0.831023 |              0.839866 |
|      26 |     0.667271 |          0.64858  |         0.831163 |              0.839306 |
|      27 |     0.662094 |          0.663485 |         0.831023 |              0.841545 |
|      28 |     0.633666 |          0.542379 |         0.831443 |              0.838186 |
|      29 |     0.532179 |          0.531369 |         0.832423 |              0.843225 |
|      30 |     0.526665 |          0.534043 |         0.832703 |              0.842105 |
|      31 |     0.527865 |          0.542517 |         0.832423 |              0.840985 |
|      32 |     0.524813 |          0.538102 |         0.832563 |              0.840426 |
|      33 |     0.518208 |          0.533771 |         0.831163 |              0.839306 |
|      34 |     0.522384 |          0.538211 |         0.832983 |              0.842105 |
|      35 |     0.521772 |          0.533542 |         0.831023 |              0.840426 |
|      36 |     0.517937 |          0.534882 |         0.831023 |              0.839866 |
|      37 |     0.518836 |          0.537046 |         0.832283 |              0.838746 |
|      38 |     0.516616 |          0.530336 |         0.832283 |              0.838746 |
|      39 |     0.518983 |          0.529021 |         0.832703 |              0.841545 |
|      40 |     0.514845 |          0.532817 |         0.833263 |              0.841545 |
|      41 |     0.515994 |          0.531302 |         0.830883 |              0.840985 |
|      42 |     0.515845 |          0.53037  |         0.833263 |              0.841545 |
|      43 |     0.513708 |          0.528017 |         0.833403 |              0.842105 |
|      44 |     0.512979 |          0.536408 |         0.831023 |              0.840426 |
|      45 |     0.516423 |          0.527706 |         0.831443 |              0.838746 |
|      46 |     0.514601 |          0.530259 |         0.833263 |              0.842665 |
|      47 |     0.514281 |          0.544107 |         0.832703 |              0.841545 |
|      48 |     0.515576 |          0.535308 |         0.832983 |              0.841545 |
|      49 |     0.517472 |          0.52707  |         0.833263 |              0.842105 |
|      50 |     0.511964 |          0.532299 |         0.832283 |              0.838746 |
|      51 |     0.513055 |          0.52483  |         0.832563 |              0.838746 |
|      52 |     0.511679 |          0.528783 |         0.833543 |              0.842105 |
|      53 |     0.509295 |          0.532643 |         0.833123 |              0.841545 |
|      54 |     0.511625 |          0.530464 |         0.832703 |              0.842665 |
|      55 |     0.510035 |          0.532223 |         0.831443 |              0.837626 |
|      56 |     0.513061 |          0.52859  |         0.833263 |              0.841545 |
|      57 |     0.508972 |          0.531807 |         0.833403 |              0.841545 |
|      58 |     0.512397 |          0.532868 |         0.833543 |              0.840426 |
|      59 |     0.508167 |          0.531332 |         0.833543 |              0.841545 |
|      60 |     0.509126 |          0.526589 |         0.833263 |              0.840985 |
|      61 |     0.509836 |          0.533072 |         0.833823 |              0.841545 |
|      62 |     0.507537 |          0.52611  |         0.832283 |              0.838746 |
|      63 |     0.507513 |          0.534553 |         0.832843 |              0.838746 |
|      64 |     0.508087 |          0.524853 |         0.833963 |              0.842665 |
|      65 |     0.505606 |          0.528469 |         0.831583 |              0.840426 |
|      66 |     0.509161 |          0.525    |         0.833823 |              0.842105 |
|      67 |     0.509122 |          0.533489 |         0.833123 |              0.838746 |
|      68 |     0.507708 |          0.527269 |         0.834103 |              0.840426 |
